,description,file,id,len,name,label
4000,"NZ_LGUX01000054.1 Streptomyces antibioticus strain NRRL B-2032 P097contig145.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000054.1,15677,NZ_LGUX01000054.1,Streptomyces antibioticus
4001,"NZ_LGUX01000055.1 Streptomyces antibioticus strain NRRL B-2032 P097contig146.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000055.1,12760,NZ_LGUX01000055.1,Streptomyces antibioticus
4002,"NZ_LGUX01000056.1 Streptomyces antibioticus strain NRRL B-2032 P097contig147.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000056.1,12223,NZ_LGUX01000056.1,Streptomyces antibioticus
4003,"NZ_LGUX01000057.1 Streptomyces antibioticus strain NRRL B-2032 P097contig148.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000057.1,11561,NZ_LGUX01000057.1,Streptomyces antibioticus
4004,"NZ_LGUX01000058.1 Streptomyces antibioticus strain NRRL B-2032 P097contig149.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000058.1,11320,NZ_LGUX01000058.1,Streptomyces antibioticus
4005,"NZ_LGUX01000059.1 Streptomyces antibioticus strain NRRL B-2032 P097contig15.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000059.1,131056,NZ_LGUX01000059.1,Streptomyces antibioticus
4006,"NZ_LGUX01000060.1 Streptomyces antibioticus strain NRRL B-2032 P097contig150.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000060.1,12262,NZ_LGUX01000060.1,Streptomyces antibioticus
4007,"NZ_LGUX01000061.1 Streptomyces antibioticus strain NRRL B-2032 P097contig151.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000061.1,10653,NZ_LGUX01000061.1,Streptomyces antibioticus
4008,"NZ_LGUX01000062.1 Streptomyces antibioticus strain NRRL B-2032 P097contig152.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000062.1,10396,NZ_LGUX01000062.1,Streptomyces antibioticus
4009,"NZ_LGUX01000063.1 Streptomyces antibioticus strain NRRL B-2032 P097contig153.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000063.1,10355,NZ_LGUX01000063.1,Streptomyces antibioticus
4010,"NZ_LGUX01000064.1 Streptomyces antibioticus strain NRRL B-2032 P097contig154.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000064.1,9885,NZ_LGUX01000064.1,Streptomyces antibioticus
4011,"NZ_LGUX01000065.1 Streptomyces antibioticus strain NRRL B-2032 P097contig155.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000065.1,9854,NZ_LGUX01000065.1,Streptomyces antibioticus
4012,"NZ_LGUX01000066.1 Streptomyces antibioticus strain NRRL B-2032 P097contig156.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000066.1,9126,NZ_LGUX01000066.1,Streptomyces antibioticus
4013,"NZ_LGUX01000067.1 Streptomyces antibioticus strain NRRL B-2032 P097contig157.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000067.1,7790,NZ_LGUX01000067.1,Streptomyces antibioticus
4014,"NZ_LGUX01000068.1 Streptomyces antibioticus strain NRRL B-2032 P097contig158.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000068.1,7703,NZ_LGUX01000068.1,Streptomyces antibioticus
4015,"NZ_LGUX01000069.1 Streptomyces antibioticus strain NRRL B-2032 P097contig159.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000069.1,7481,NZ_LGUX01000069.1,Streptomyces antibioticus
4016,"NZ_LGUX01000070.1 Streptomyces antibioticus strain NRRL B-2032 P097contig16.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000070.1,112195,NZ_LGUX01000070.1,Streptomyces antibioticus
4017,"NZ_LGUX01000071.1 Streptomyces antibioticus strain NRRL B-2032 P097contig160.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000071.1,7374,NZ_LGUX01000071.1,Streptomyces antibioticus
4018,"NZ_LGUX01000072.1 Streptomyces antibioticus strain NRRL B-2032 P097contig161.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000072.1,6673,NZ_LGUX01000072.1,Streptomyces antibioticus
4019,"NZ_LGUX01000073.1 Streptomyces antibioticus strain NRRL B-2032 P097contig162.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000073.1,6555,NZ_LGUX01000073.1,Streptomyces antibioticus
4020,"NZ_LGUX01000074.1 Streptomyces antibioticus strain NRRL B-2032 P097contig163.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000074.1,6299,NZ_LGUX01000074.1,Streptomyces antibioticus
4021,"NZ_LGUX01000075.1 Streptomyces antibioticus strain NRRL B-2032 P097contig164.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000075.1,6191,NZ_LGUX01000075.1,Streptomyces antibioticus
4022,"NZ_LGUX01000076.1 Streptomyces antibioticus strain NRRL B-2032 P097contig165.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000076.1,6019,NZ_LGUX01000076.1,Streptomyces antibioticus
4023,"NZ_LGUX01000077.1 Streptomyces antibioticus strain NRRL B-2032 P097contig166.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000077.1,5914,NZ_LGUX01000077.1,Streptomyces antibioticus
4024,"NZ_LGUX01000078.1 Streptomyces antibioticus strain NRRL B-2032 P097contig167.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000078.1,5791,NZ_LGUX01000078.1,Streptomyces antibioticus
4025,"NZ_LGUX01000079.1 Streptomyces antibioticus strain NRRL B-2032 P097contig168.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000079.1,5582,NZ_LGUX01000079.1,Streptomyces antibioticus
4026,"NZ_LGUX01000080.1 Streptomyces antibioticus strain NRRL B-2032 P097contig169.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000080.1,5209,NZ_LGUX01000080.1,Streptomyces antibioticus
4027,"NZ_LGUX01000081.1 Streptomyces antibioticus strain NRRL B-2032 P097contig17.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000081.1,110512,NZ_LGUX01000081.1,Streptomyces antibioticus
4028,"NZ_LGUX01000082.1 Streptomyces antibioticus strain NRRL B-2032 P097contig17.2, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000082.1,15026,NZ_LGUX01000082.1,Streptomyces antibioticus
4029,"NZ_LGUX01000083.1 Streptomyces antibioticus strain NRRL B-2032 P097contig170.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000083.1,5038,NZ_LGUX01000083.1,Streptomyces antibioticus
4030,"NZ_LGUX01000084.1 Streptomyces antibioticus strain NRRL B-2032 P097contig171.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000084.1,5419,NZ_LGUX01000084.1,Streptomyces antibioticus
4031,"NZ_LGUX01000085.1 Streptomyces antibioticus strain NRRL B-2032 P097contig172.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000085.1,4800,NZ_LGUX01000085.1,Streptomyces antibioticus
4032,"NZ_LGUX01000086.1 Streptomyces antibioticus strain NRRL B-2032 P097contig173.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000086.1,4751,NZ_LGUX01000086.1,Streptomyces antibioticus
4033,"NZ_LGUX01000087.1 Streptomyces antibioticus strain NRRL B-2032 P097contig174.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000087.1,4643,NZ_LGUX01000087.1,Streptomyces antibioticus
4034,"NZ_LGUX01000088.1 Streptomyces antibioticus strain NRRL B-2032 P097contig175.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000088.1,6781,NZ_LGUX01000088.1,Streptomyces antibioticus
4035,"NZ_LGUX01000089.1 Streptomyces antibioticus strain NRRL B-2032 P097contig176.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000089.1,4536,NZ_LGUX01000089.1,Streptomyces antibioticus
4036,"NZ_LGUX01000090.1 Streptomyces antibioticus strain NRRL B-2032 P097contig177.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000090.1,4254,NZ_LGUX01000090.1,Streptomyces antibioticus
4037,"NZ_LGUX01000091.1 Streptomyces antibioticus strain NRRL B-2032 P097contig178.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000091.1,3857,NZ_LGUX01000091.1,Streptomyces antibioticus
4038,"NZ_LGUX01000092.1 Streptomyces antibioticus strain NRRL B-2032 P097contig179.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000092.1,3722,NZ_LGUX01000092.1,Streptomyces antibioticus
4039,"NZ_LGUX01000093.1 Streptomyces antibioticus strain NRRL B-2032 P097contig18.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000093.1,109798,NZ_LGUX01000093.1,Streptomyces antibioticus
4040,"NZ_LGUX01000094.1 Streptomyces antibioticus strain NRRL B-2032 P097contig180.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000094.1,3631,NZ_LGUX01000094.1,Streptomyces antibioticus
4041,"NZ_LGUX01000095.1 Streptomyces antibioticus strain NRRL B-2032 P097contig180.2, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000095.1,698,NZ_LGUX01000095.1,Streptomyces antibioticus
4042,"NZ_LGUX01000096.1 Streptomyces antibioticus strain NRRL B-2032 P097contig181.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000096.1,6800,NZ_LGUX01000096.1,Streptomyces antibioticus
4043,"NZ_LGUX01000097.1 Streptomyces antibioticus strain NRRL B-2032 P097contig182.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000097.1,3585,NZ_LGUX01000097.1,Streptomyces antibioticus
4044,"NZ_LGUX01000098.1 Streptomyces antibioticus strain NRRL B-2032 P097contig183.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000098.1,3399,NZ_LGUX01000098.1,Streptomyces antibioticus
4045,"NZ_LGUX01000099.1 Streptomyces antibioticus strain NRRL B-2032 P097contig184.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000099.1,4321,NZ_LGUX01000099.1,Streptomyces antibioticus
4046,"NZ_LGUX01000100.1 Streptomyces antibioticus strain NRRL B-2032 P097contig185.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000100.1,3211,NZ_LGUX01000100.1,Streptomyces antibioticus
4047,"NZ_LGUX01000101.1 Streptomyces antibioticus strain NRRL B-2032 P097contig186.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000101.1,3656,NZ_LGUX01000101.1,Streptomyces antibioticus
4048,"NZ_LGUX01000102.1 Streptomyces antibioticus strain NRRL B-2032 P097contig187.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000102.1,3095,NZ_LGUX01000102.1,Streptomyces antibioticus
4049,"NZ_LGUX01000103.1 Streptomyces antibioticus strain NRRL B-2032 P097contig188.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000103.1,3069,NZ_LGUX01000103.1,Streptomyces antibioticus
4050,"NZ_LGUX01000104.1 Streptomyces antibioticus strain NRRL B-2032 P097contig189.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000104.1,2769,NZ_LGUX01000104.1,Streptomyces antibioticus
4051,"NZ_LGUX01000105.1 Streptomyces antibioticus strain NRRL B-2032 P097contig189.2, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000105.1,2152,NZ_LGUX01000105.1,Streptomyces antibioticus
4052,"NZ_LGUX01000106.1 Streptomyces antibioticus strain NRRL B-2032 P097contig19.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000106.1,121751,NZ_LGUX01000106.1,Streptomyces antibioticus
4053,"NZ_LGUX01000107.1 Streptomyces antibioticus strain NRRL B-2032 P097contig190.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000107.1,2710,NZ_LGUX01000107.1,Streptomyces antibioticus
4054,"NZ_LGUX01000108.1 Streptomyces antibioticus strain NRRL B-2032 P097contig191.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000108.1,2697,NZ_LGUX01000108.1,Streptomyces antibioticus
4055,"NZ_LGUX01000109.1 Streptomyces antibioticus strain NRRL B-2032 P097contig192.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000109.1,2643,NZ_LGUX01000109.1,Streptomyces antibioticus
4056,"NZ_LGUX01000110.1 Streptomyces antibioticus strain NRRL B-2032 P097contig193.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000110.1,2434,NZ_LGUX01000110.1,Streptomyces antibioticus
4057,"NZ_LGUX01000111.1 Streptomyces antibioticus strain NRRL B-2032 P097contig194.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000111.1,2340,NZ_LGUX01000111.1,Streptomyces antibioticus
4058,"NZ_LGUX01000112.1 Streptomyces antibioticus strain NRRL B-2032 P097contig195.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000112.1,2239,NZ_LGUX01000112.1,Streptomyces antibioticus
4059,"NZ_LGUX01000113.1 Streptomyces antibioticus strain NRRL B-2032 P097contig196.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000113.1,2091,NZ_LGUX01000113.1,Streptomyces antibioticus
4060,"NZ_LGUX01000114.1 Streptomyces antibioticus strain NRRL B-2032 P097contig197.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000114.1,2051,NZ_LGUX01000114.1,Streptomyces antibioticus
4061,"NZ_LGUX01000115.1 Streptomyces antibioticus strain NRRL B-2032 P097contig198.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000115.1,1972,NZ_LGUX01000115.1,Streptomyces antibioticus
4062,"NZ_LGUX01000116.1 Streptomyces antibioticus strain NRRL B-2032 P097contig199.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000116.1,1748,NZ_LGUX01000116.1,Streptomyces antibioticus
4063,"NZ_LGUX01000117.1 Streptomyces antibioticus strain NRRL B-2032 P097contig2.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000117.1,229662,NZ_LGUX01000117.1,Streptomyces antibioticus
4064,"NZ_LGUX01000118.1 Streptomyces antibioticus strain NRRL B-2032 P097contig20.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000118.1,123898,NZ_LGUX01000118.1,Streptomyces antibioticus
4065,"NZ_LGUX01000119.1 Streptomyces antibioticus strain NRRL B-2032 P097contig200.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000119.1,1740,NZ_LGUX01000119.1,Streptomyces antibioticus
4066,"NZ_LGUX01000120.1 Streptomyces antibioticus strain NRRL B-2032 P097contig201.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000120.1,1699,NZ_LGUX01000120.1,Streptomyces antibioticus
4067,"NZ_LGUX01000121.1 Streptomyces antibioticus strain NRRL B-2032 P097contig202.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000121.1,1669,NZ_LGUX01000121.1,Streptomyces antibioticus
4068,"NZ_LGUX01000122.1 Streptomyces antibioticus strain NRRL B-2032 P097contig203.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000122.1,1665,NZ_LGUX01000122.1,Streptomyces antibioticus
4069,"NZ_LGUX01000123.1 Streptomyces antibioticus strain NRRL B-2032 P097contig204.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000123.1,1548,NZ_LGUX01000123.1,Streptomyces antibioticus
4070,"NZ_LGUX01000124.1 Streptomyces antibioticus strain NRRL B-2032 P097contig205.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000124.1,1491,NZ_LGUX01000124.1,Streptomyces antibioticus
4071,"NZ_LGUX01000125.1 Streptomyces antibioticus strain NRRL B-2032 P097contig206.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000125.1,1432,NZ_LGUX01000125.1,Streptomyces antibioticus
4072,"NZ_LGUX01000126.1 Streptomyces antibioticus strain NRRL B-2032 P097contig207.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000126.1,1430,NZ_LGUX01000126.1,Streptomyces antibioticus
4073,"NZ_LGUX01000127.1 Streptomyces antibioticus strain NRRL B-2032 P097contig208.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000127.1,1406,NZ_LGUX01000127.1,Streptomyces antibioticus
4074,"NZ_LGUX01000128.1 Streptomyces antibioticus strain NRRL B-2032 P097contig209.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000128.1,1406,NZ_LGUX01000128.1,Streptomyces antibioticus
4075,"NZ_LGUX01000129.1 Streptomyces antibioticus strain NRRL B-2032 P097contig21.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000129.1,104014,NZ_LGUX01000129.1,Streptomyces antibioticus
4076,"NZ_LGUX01000130.1 Streptomyces antibioticus strain NRRL B-2032 P097contig210.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000130.1,1326,NZ_LGUX01000130.1,Streptomyces antibioticus
4077,"NZ_LGUX01000131.1 Streptomyces antibioticus strain NRRL B-2032 P097contig211.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000131.1,1228,NZ_LGUX01000131.1,Streptomyces antibioticus
4078,"NZ_LGUX01000132.1 Streptomyces antibioticus strain NRRL B-2032 P097contig212.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000132.1,1220,NZ_LGUX01000132.1,Streptomyces antibioticus
4079,"NZ_LGUX01000133.1 Streptomyces antibioticus strain NRRL B-2032 P097contig213.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000133.1,1218,NZ_LGUX01000133.1,Streptomyces antibioticus
4080,"NZ_LGUX01000134.1 Streptomyces antibioticus strain NRRL B-2032 P097contig214.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000134.1,1150,NZ_LGUX01000134.1,Streptomyces antibioticus
4081,"NZ_LGUX01000135.1 Streptomyces antibioticus strain NRRL B-2032 P097contig215.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000135.1,1150,NZ_LGUX01000135.1,Streptomyces antibioticus
4082,"NZ_LGUX01000136.1 Streptomyces antibioticus strain NRRL B-2032 P097contig216.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000136.1,1129,NZ_LGUX01000136.1,Streptomyces antibioticus
4083,"NZ_LGUX01000137.1 Streptomyces antibioticus strain NRRL B-2032 P097contig217.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000137.1,1115,NZ_LGUX01000137.1,Streptomyces antibioticus
4084,"NZ_LGUX01000138.1 Streptomyces antibioticus strain NRRL B-2032 P097contig218.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000138.1,1105,NZ_LGUX01000138.1,Streptomyces antibioticus
4085,"NZ_LGUX01000139.1 Streptomyces antibioticus strain NRRL B-2032 P097contig219.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000139.1,1041,NZ_LGUX01000139.1,Streptomyces antibioticus
4086,"NZ_LGUX01000140.1 Streptomyces antibioticus strain NRRL B-2032 P097contig22.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000140.1,180888,NZ_LGUX01000140.1,Streptomyces antibioticus
4087,"NZ_LGUX01000141.1 Streptomyces antibioticus strain NRRL B-2032 P097contig220.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000141.1,1031,NZ_LGUX01000141.1,Streptomyces antibioticus
4088,"NZ_LGUX01000142.1 Streptomyces antibioticus strain NRRL B-2032 P097contig221.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000142.1,1002,NZ_LGUX01000142.1,Streptomyces antibioticus
4089,"NZ_LGUX01000143.1 Streptomyces antibioticus strain NRRL B-2032 P097contig222.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000143.1,963,NZ_LGUX01000143.1,Streptomyces antibioticus
4090,"NZ_LGUX01000144.1 Streptomyces antibioticus strain NRRL B-2032 P097contig223.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000144.1,1389,NZ_LGUX01000144.1,Streptomyces antibioticus
4091,"NZ_LGUX01000145.1 Streptomyces antibioticus strain NRRL B-2032 P097contig224.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000145.1,1380,NZ_LGUX01000145.1,Streptomyces antibioticus
4092,"NZ_LGUX01000146.1 Streptomyces antibioticus strain NRRL B-2032 P097contig225.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000146.1,826,NZ_LGUX01000146.1,Streptomyces antibioticus
4093,"NZ_LGUX01000147.1 Streptomyces antibioticus strain NRRL B-2032 P097contig226.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000147.1,826,NZ_LGUX01000147.1,Streptomyces antibioticus
4094,"NZ_LGUX01000148.1 Streptomyces antibioticus strain NRRL B-2032 P097contig227.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/train/GCF_001270635.1_ASM127063v1_genomic.fna,NZ_LGUX01000148.1,755,NZ_LGUX01000148.1,Streptomyces antibioticus
